[1777822086.338481] [cn13:716888:0]          parser.c:1906 UCX  WARN  unused env variable: UCX_ROOT (set UCX_WARN_UNUSED_ENV_VARS=n to suppress this warning)
LAMMPS (23 Jun 2022)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (-0 -0 -0) to (200 200 200)
  2 by 2 by 2 MPI processor grid
  reading atoms ...
  923 atoms
  read_data CPU = 0.028 seconds
Reading eam/alloy potential file CuAgAu_Zhou04.eam.alloy with DATE: 2018-03-30
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 8.4662927
  ghost atom cutoff = 8.4662927
  binsize = 4.2331463, bins = 48 48 48
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair eam/alloy, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.002
Per MPI rank memory allocation (min/avg/max) = 4.708 | 4.708 | 4.709 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
    127800   593.81543     -2663.5246      0             -2592.7549      1.9527096    
    128000   582.87284     -2660.4448      0             -2590.9792     -2.0912373    
    128200   630.7637      -2656.6093      0             -2581.4363      1.0784665    
    128400   590.94791     -2659.5577      0             -2589.1298     -2.6554634    
    128600   575.7571      -2662.4205      0             -2593.803       4.8163397    
    128800   637.77383     -2659.4099      0             -2583.4014      2.0646357    
    129000   601.65963     -2657.9708      0             -2586.2663      0.50995405   
    129200   580.98766     -2662.2053      0             -2592.9644      0.54972765   
    129400   629.22637     -2658.3214      0             -2583.3315      4.393943     
    129600   613.90681     -2657.6824      0             -2584.5183     -11.244659    
    129800   569.28594     -2658.9283      0             -2591.082       11.954454    
    130000   589.56434     -2659.6668      0             -2589.4038     -7.4145615    
    130200   603.09071     -2656.466       0             -2584.591       8.0196721    
    130400   592.51235     -2660.0358      0             -2589.4215     -4.4939668    
    130600   629.54694     -2662.3176      0             -2587.2896      13.492795    
    130800   586.9351      -2659.6912      0             -2589.7415     -10.247606    
    131000   614.52348     -2657.2699      0             -2584.0323      8.7963435    
    131200   596.31137     -2659.3957      0             -2588.3286     -4.1454253    
    131400   610.16895     -2661.5006      0             -2588.782       11.200784    
    131600   608.61981     -2660.8677      0             -2588.3337     -12.179761    
    131800   619.57517     -2658.2095      0             -2584.3698      6.3326867    
    132000   569.94893     -2656.5432      0             -2588.6179     -8.3976685    
    132200   634.67976     -2660.1975      0             -2584.5577      6.4033779    
    132400   586.0115      -2659.0033      0             -2589.1637     -10.289317    
    132600   606.29512     -2656.6494      0             -2584.3925      11.566884    
    132800   589.263       -2657.5179      0             -2587.2908     -14.860423    
    133000   621.76537     -2659.8943      0             -2585.7936      16.927792    
    133200   598.4424      -2659.7517      0             -2588.4306     -15.227692    
    133400   615.11447     -2657.3163      0             -2584.0082      14.754647    
    133600   595.98029     -2656.4947      0             -2585.4671     -8.1446238    
    133800   630.34219     -2660.8886      0             -2585.7658      5.61795      
    134000   590.53834     -2658.6377      0             -2588.2586     -8.4844807    
    134200   608.77158     -2657.538       0             -2584.9859      5.9397466    
    134400   606.98649     -2658.3431      0             -2586.0038     -5.0472633    
    134600   590.91477     -2659.4333      0             -2589.0093      3.2838361    
    134800   585.11783     -2658.9257      0             -2589.1926     -3.7648833    
    135000   613.87469     -2659.2387      0             -2586.0784      2.6987441    
    135200   588.23137     -2659.0869      0             -2588.9828     -4.5591212    
    135400   579.85976     -2659.1361      0             -2590.0297      7.0923169    
    135600   609.46861     -2659.7684      0             -2587.1332     -6.4256545    
    135800   621.30517     -2658.4713      0             -2584.4254     -1.5361381    
    136000   589.56489     -2659.4219      0             -2589.1588     -4.695946     
    136200   589.49498     -2659.8106      0             -2589.5559     -4.6194321    
    136400   610.92641     -2658.824       0             -2586.0151     -3.5950423    
    136600   605.19678     -2658.8547      0             -2586.7287      3.6306646    
    136800   590.20803     -2661.9781      0             -2591.6383     -2.6807967    
    137000   584.74587     -2657.035       0             -2587.3462      6.3115324    
    137200   617.04454     -2657.3588      0             -2583.8207      1.9954361    
    137400   567.31044     -2658.2731      0             -2590.6622     -5.0509729    
    137600   585.29292     -2659.3428      0             -2589.5888      4.7171641    
    137800   576.88423     -2656.6487      0             -2587.8969     -2.3878381    
    138000   596.54875     -2656.3742      0             -2585.2788      5.5477443    
    138200   582.31843     -2660.1959      0             -2590.7965     -3.1181463    
    138400   604.52639     -2660.5601      0             -2588.514       3.2116026    
    138600   604.79016     -2658.6096      0             -2586.532      -4.8012701    
    138800   587.631       -2658.4643      0             -2588.4317      5.9930567    
    139000   581.02863     -2657.9055      0             -2588.6598     -2.9956854    
    139200   614.00389     -2660.0909      0             -2586.9152      1.5979804    
    139400   588.09924     -2661.458       0             -2591.3696      1.233521     
    139600   607.33649     -2661.9589      0             -2589.5778     -0.73163757   
    139800   618.42331     -2658.7273      0             -2585.0249      0.011781063  
    140000   605.91161     -2659.5082      0             -2587.2969      1.3899346    
    140200   591.31389     -2662.0865      0             -2591.615      -0.92834336   
    140400   607.84791     -2660.27        0             -2587.828      -3.4130674    
    140600   599.88177     -2657.7767      0             -2586.2841     -1.8241361    
    140800   586.71902     -2659.525       0             -2589.6011     -0.78115753   
    141000   592.90487     -2660.1618      0             -2589.5006     -2.2020262    
    141200   585.80327     -2659.0197      0             -2589.2049      1.5970788    
    141400   588.08634     -2659.3111      0             -2589.2242     -1.1894769    
    141600   609.25437     -2661.4063      0             -2588.7967     -2.3056918    
    141800   589.92221     -2660.7876      0             -2590.482       4.1850796    
    142000   601.52311     -2659.87        0             -2588.1818     -2.4837856    
    142200   610.9118      -2661.2786      0             -2588.4714     -1.6318682    
    142400   582.93761     -2659.234       0             -2589.7607     -0.22919146   
    142600   590.12595     -2659.4128      0             -2589.0829      3.6547951    
    142800   586.86435     -2660.8541      0             -2590.9129     -5.5103089    
    143000   602.72448     -2661.4792      0             -2589.6478      4.5937709    
    143200   602.65474     -2661.6518      0             -2589.8287     -5.2567929    
    143400   595.90576     -2660.349       0             -2589.3303      6.6606056    
    143600   573.62199     -2658.9342      0             -2590.5712     -1.6279797    
    143800   615.15982     -2660.474       0             -2587.1606      2.3878291    
    144000   626.63292     -2667.5638      0             -2592.8831     -9.5049267    
    144200   599.84176     -2661.2248      0             -2589.7369      6.7712796    
    144400   597.03471     -2659.6965      0             -2588.5431     -2.897927     
    144600   593.20315     -2660.0332      0             -2589.3365      5.758803     
    144800   584.50617     -2661.3885      0             -2591.7283     -4.1550766    
    145000   606.08484     -2661.2874      0             -2589.0555      0.82507798   
    145200   587.65905     -2661.8646      0             -2591.8287     -2.07453      
    145400   609.77941     -2665.7954      0             -2593.1232      4.8317796    
    145600   591.83843     -2661.2649      0             -2590.7309      1.3896439    
    145800   633.24286     -2663.352       0             -2587.8835     -2.1073006    
    146000   600.02045     -2663.4619      0             -2591.9527      3.2715172    
    146200   572.14865     -2662.8931      0             -2594.7057     -2.0708536    
    146400   608.15843     -2660.1633      0             -2587.6843     -0.14571689   
    146600   600.45286     -2659.6565      0             -2588.0958     -1.4347854    
    146800   602.28753     -2668.535       0             -2596.7557     -3.1402173    
    147000   575.45216     -2663.8905      0             -2595.3093     -2.3865167    
    147200   623.3176      -2660.1425      0             -2585.8568     -3.3666198    
    147400   623.96072     -2664.5125      0             -2590.1502     -3.0529738    
    147600   577.02421     -2665.1997      0             -2596.4311      2.6533435    
    147800   609.8004      -2661.3326      0             -2588.6579     -1.7528886    
    148000   606.64416     -2659.3857      0             -2587.0872     -2.0636702    
    148200   586.9888      -2662.6726      0             -2592.7166      6.0424169    
    148400   624.28789     -2665.447       0             -2591.0457     -4.4644572    
    148600   618.59288     -2662.1716      0             -2588.449       4.8637626    
    148800   580.43533     -2659.8779      0             -2590.7029     -8.4697062    
    149000   598.32394     -2658.8195      0             -2587.5125      7.8269349    
    149200   604.5557      -2661.067       0             -2589.0173     -3.3072585    
    149400   591.97058     -2662.2803      0             -2591.7305      4.993117     
    149600   599.73818     -2664.1932      0             -2592.7177     -0.22103746   
    149800   622.06948     -2663.5523      0             -2589.4154      9.3264544    
    150000   602.68538     -2661.8691      0             -2590.0424     -2.0193067    
    150200   615.54927     -2663.1575      0             -2589.7977      1.7206445    
    150400   583.27753     -2660.4433      0             -2590.9295     -1.2710547    
    150600   612.60795     -2662.5181      0             -2589.5088     -1.9864668    
    150800   595.47748     -2662.7824      0             -2591.8147      3.011256     
    151000   597.18808     -2662.9171      0             -2591.7455      1.4985344    
    151200   609.00927     -2662.0789      0             -2589.4985      3.5764748    
    151400   622.16871     -2662.7983      0             -2588.6495     -3.8205634    
    151600   592.31494     -2661.7743      0             -2591.1834      1.274971     
    151800   594.90383     -2662.6163      0             -2591.717      -2.2119748    
    152000   599.93961     -2660.4498      0             -2588.9503      2.1634903    
    152200   571.10435     -2654.8631      0             -2586.8001     -0.8592257    
    152400   619.2824      -2660.3645      0             -2586.5598     -5.6022993    
    152600   586.55181     -2663.9193      0             -2594.0154     -2.7389479    
    152800   586.53243     -2662.6164      0             -2592.7147      3.8581321    
    153000   615.001       -2657.6347      0             -2584.3402     -5.4702904    
    153200   598.75628     -2660.3096      0             -2588.9511      4.3860741    
    153400   565.98738     -2662.6423      0             -2595.1891     -1.2856003    
    153600   608.37072     -2658.0726      0             -2585.5683      0.25667219   
    153800   582.45288     -2655.0511      0             -2585.6356     -1.877826     
    154000   585.85643     -2664.3545      0             -2594.5334      7.5420839    
    154200   568.79662     -2660.4315      0             -2592.6435     -1.4099532    
    154400   618.95965     -2659.2925      0             -2585.5262      0.15759572   
    154600   601.69841     -2661.5066      0             -2589.7975      0.07455732   
    154800   580.7902      -2661.9082      0             -2592.6909      3.3645839    
    155000   582.1915      -2659.7888      0             -2590.4045     -2.2959273    
    155200   608.93764     -2659.973       0             -2587.4011      2.1195664    
    155400   578.05007     -2661.5683      0             -2592.6775     -2.1517729    
    155600   587.92326     -2661.6925      0             -2591.625       5.4605284    
    155800   647.84633     -2661.8922      0             -2584.6832     -2.8532326    
    156000   601.22627     -2662.2721      0             -2590.6193      1.233095     
    156200   575.63198     -2662.7879      0             -2594.1853      3.8096053    
    156400   603.36787     -2661.0065      0             -2589.0984     -2.2348334    
    156600   593.69799     -2661.3479      0             -2590.5922     -2.5220431    
    156800   591.69061     -2663.4548      0             -2592.9384      0.24768272   
    157000   594.31606     -2663.4942      0             -2592.6649      0.84629369   
    157200   601.46199     -2662.7392      0             -2591.0583     -2.8503854    
    157400   577.37327     -2663.6205      0             -2594.8104      1.4797275    
    157600   584.72018     -2665.2057      0             -2595.52       -2.850323     
    157800   605.55058     -2662.083       0             -2589.9148      2.1400859    
    158000   605.706       -2665.7267      0             -2593.5399     -0.33386674   
    158200   588.36407     -2665.0571      0             -2594.9371      3.4795634    
    158400   612.69017     -2661.9208      0             -2588.9017      0.65245203   
    158600   593.65063     -2662.1246      0             -2591.3746     -5.2010776    
    158800   597.27499     -2667.7353      0             -2596.5533      3.6920089    
    159000   581.86603     -2661.9753      0             -2592.6298     -3.0428256    
    159200   600.7985      -2660.0104      0             -2588.4086      1.2939312    
    159400   582.67134     -2663.228       0             -2593.7865     -0.52213459   
    159600   598.0965      -2667.1894      0             -2595.9096      3.91733      
    159800   611.4421      -2665.7426      0             -2592.8723      2.1903461    
    160000   592.55206     -2664.4562      0             -2593.8372      2.680303     
    160200   593.96953     -2664.4477      0             -2593.6597      2.3138792    
    160400   592.63627     -2660.9444      0             -2590.3153      1.0023703    
    160600   592.26142     -2665.2941      0             -2594.7097     -2.7580091    
    160800   583.80118     -2664.3894      0             -2594.8133     -1.0968865    
    161000   626.2416      -2662.7236      0             -2588.0895      1.0519809    
    161200   595.72553     -2664.0189      0             -2593.0217     -0.48278561   
    161400   607.41278     -2668.5339      0             -2596.1438     -0.11473513   
    161600   601.96886     -2666.263       0             -2594.5216     -6.0222648    
    161800   623.85589     -2665.0135      0             -2590.6637      0.53399489   
    162000   609.76855     -2666.9111      0             -2594.2402     -5.0516606    
    162200   588.35452     -2666.8501      0             -2596.7312      2.4364386    
    162400   606.61222     -2664.0938      0             -2591.7991     -4.883019     
    162600   621.39643     -2664.0506      0             -2589.994       1.4100186    
    162800   590.59305     -2665.9815      0             -2595.5959     -6.8744499    
    163000   583.43314     -2664.9002      0             -2595.3679      3.6648984    
    163200   612.25235     -2663.0853      0             -2590.1183     -6.2533629    
    163400   619.74413     -2663.6762      0             -2589.8164      3.9949614    
    163600   585.47939     -2665.7944      0             -2596.0182     -1.0303391    
    163800   572.99543     -2663.059       0             -2594.7706      5.2030537    
    164000   617.02231     -2663.3995      0             -2589.8641     -8.8588589    
    164200   603.24781     -2663.2224      0             -2591.3286      1.9466873    
    164400   570.39143     -2664.2704      0             -2596.2924     -4.9043512    
    164600   609.47        -2663.7724      0             -2591.1371      2.0208544    
    164800   599.38061     -2661.1779      0             -2589.745      -4.0815102    
    165000   602.5375      -2665.7633      0             -2593.9542      6.1380093    
    165200   567.18879     -2662.3777      0             -2594.7813     -3.9292906    
    165400   619.24646     -2662.1069      0             -2588.3064     -3.6246153    
    165600   586.71124     -2664.5659      0             -2594.6429     -3.7399094    
    165800   618.82159     -2669.9111      0             -2596.1612      2.0259297    
    166000   608.03181     -2661.6185      0             -2589.1546     -4.9760214    
    166200   625.68707     -2662.5378      0             -2587.9698      5.9624467    
    166400   551.32148     -2665.3488      0             -2599.6435     -3.0536846    
    166600   602.11408     -2661.6991      0             -2589.9405      2.5992464    
    166800   608.7798      -2658.6483      0             -2586.0953     -5.3691203    
    167000   608.33897     -2666.3131      0             -2593.8126      3.1592312    
    167200   577.11901     -2665.3932      0             -2596.6133     -4.1268361    
    167400   643.17981     -2663.0034      0             -2586.3506      2.1514129    
    167600   601.48315     -2662.4844      0             -2590.8009     -3.7796104    
    167800   602.59646     -2668.8645      0             -2597.0483      3.0441182    
    168000   606.3768      -2663.0958      0             -2590.8291     -3.5631109    
    168200   614.40065     -2661.2999      0             -2588.077       3.7314109    
    168400   586.7981      -2666.5681      0             -2596.6348     -1.0203178    
    168600   589.53137     -2664.0393      0             -2593.7802      5.3712306    
    168800   606.19448     -2660.1233      0             -2587.8783      0.36591515   
    169000   596.8389      -2665.3169      0             -2594.187       2.8995452    
    169200   592.44011     -2667.1653      0             -2596.5596     -3.749022     
    169400   622.46279     -2663.758       0             -2589.5742     -1.392201     
    169600   600.90577     -2662.6011      0             -2590.9865     -4.8785834    
    169800   593.71092     -2665.4732      0             -2594.716       4.4557559    
    170000   605.95649     -2665.7908      0             -2593.5743     -4.8690892    
    170200   588.56129     -2659.2236      0             -2589.0801      0.2487542    
    170400   602.31076     -2663.3915      0             -2591.6094     -2.0235602    
    170600   583.2576      -2664.1905      0             -2594.6791     -0.48292957   
    170800   614.33045     -2664.0577      0             -2590.8431     -3.5385175    
    171000   593.7918      -2660.7477      0             -2589.9808      5.5716433    
    171200   599.11957     -2664.7624      0             -2593.3606      0.0023662216 
    171400   610.78127     -2664.6947      0             -2591.9031     -3.7933848    
    171600   593.49919     -2661.1209      0             -2590.389       1.3870985    
    171800   615.30588     -2665.1103      0             -2591.7794      0.1185726    
    172000   612.85738     -2666.6536      0             -2593.6146     -1.5295351    
    172200   598.8785      -2662.246       0             -2590.873       5.5240309    
    172400   595.56537     -2663.2197      0             -2592.2415     -2.5200267    
    172600   630.57036     -2666.7766      0             -2591.6266      1.9278908    
    172800   599.06324     -2664.0871      0             -2592.692      -7.2932718    
    173000   597.53566     -2664.0467      0             -2592.8336      2.0442848    
    173200   590.85518     -2663.3391      0             -2592.9223     -1.6060513    
    173400   598.26558     -2662.2943      0             -2590.9943      1.1743904    
    173600   595.90525     -2662.9604      0             -2591.9417      1.0857782    
    173800   611.45521     -2665.5947      0             -2592.7228     -0.81749731   
    174000   607.40158     -2665.9708      0             -2593.582      -0.8823802    
    174200   605.1196      -2664.9679      0             -2592.8511     -1.0425414    
    174400   610.09352     -2663.7772      0             -2591.0676     -4.8000909    
    174600   605.18402     -2664.2092      0             -2592.0847     -1.4648004    
    174800   606.43255     -2665.258       0             -2592.9847     -6.3881816    
    175000   601.97334     -2664.8092      0             -2593.0673     -0.28582918   
    175200   602.45379     -2663.5259      0             -2591.7267      1.0044444    
    175400   587.71727     -2661.227       0             -2591.1842     -3.7448788    
    175600   609.89784     -2665.0383      0             -2592.352       2.8092874    
    175800   584.97558     -2664.7374      0             -2595.0212     -4.4383011    
    176000   611.92896     -2663.7693      0             -2590.8409      5.3420154    
    176200   592.70156     -2663.0423      0             -2592.4054     -8.8381107    
    176400   615.22313     -2667.8408      0             -2594.5198      4.1420723    
    176600   597.35632     -2664.722       0             -2593.5303     -3.8187095    
    176800   594.17255     -2662.6143      0             -2591.8021      4.3848989    
    177000   578.45335     -2665.0262      0             -2596.0874     -3.6365064    
    177200   607.20754     -2663.9513      0             -2591.5856      6.9538732    
    177400   583.77902     -2660.9436      0             -2591.37       -4.5681797    
    177600   602.56121     -2665.2185      0             -2593.4066      4.6223447    
    177800   567.66115     -2666.3316      0             -2598.679      -6.0726088    
    178000   617.56102     -2664.2478      0             -2590.6482      5.3981942    
    178200   597.46603     -2663.0242      0             -2591.8195     -8.3180089    
    178400   593.5467      -2667.5643      0             -2596.8266      8.6250803    
    178600   614.69562     -2667.9785      0             -2594.7204     -9.1974047    
    178800   622.21788     -2661.7052      0             -2587.5506      2.4306795    
    179000   593.14247     -2665.5239      0             -2594.8344     -0.72146742   
    179200   575.8788      -2666.5312      0             -2597.8992      3.4668436    
    179400   597.9817      -2661.893       0             -2590.6269     -1.6659969    
    179600   612.02145     -2660.8326      0             -2587.8932      1.11279      
    179800   575.76972     -2666.2547      0             -2597.6357     -3.3549105    
    180000   599.62623     -2666.0845      0             -2594.6223      1.7810034    
    180200   608.55111     -2659.9597      0             -2587.4338      2.2485835    
    180400   596.21869     -2662.0105      0             -2590.9545      0.44151371   
    180600   588.10343     -2664.4574      0             -2594.3685      3.5876494    
    180800   613.52252     -2662.8923      0             -2589.774      -6.3183774    
    181000   597.3178      -2660.6747      0             -2589.4876      3.8044403    
    181200   591.97358     -2663.6582      0             -2593.108      -3.5407319    
    181400   596.81985     -2661.3159      0             -2590.1882      1.6999352    
    181600   590.77844     -2663.8126      0             -2593.4049     -7.8838857    
    181800   624.20733     -2665.2336      0             -2590.8419      1.8495468    
    182000   595.57154     -2659.7943      0             -2588.8154     -1.853859     
    182200   580.19368     -2662.0869      0             -2592.9406      6.1542244    
    182400   587.70646     -2663.2035      0             -2593.1619     -2.9057127    
    182600   624.86898     -2662.4988      0             -2588.0283      0.56979426   
    182800   577.76574     -2662.0498      0             -2593.1929     -2.8191499    
    183000   599.58418     -2663.9849      0             -2592.5278      0.55246926   
    183200   593.55288     -2660.3061      0             -2589.5678     -1.8188746    
    183400   583.18903     -2659.2213      0             -2589.7181      2.6746745    
    183600   582.02246     -2664.1051      0             -2594.7409     -1.8255313    
    183800   621.85393     -2664.6826      0             -2590.5714      3.4220414    
    184000   597.97496     -2657.7141      0             -2586.4487     -1.2468821    
    184200   582.06645     -2662.2479      0             -2592.8785      3.9210419    
    184400   578.86418     -2662.5207      0             -2593.5329     -0.45998691   
    184600   621.64747     -2662.3688      0             -2588.2822     -1.3565232    
    184800   594.79869     -2663.5632      0             -2592.6764      0.85494616   
    185000   602.07632     -2666.0275      0             -2594.2734     -2.2100751    
    185200   613.31823     -2660.4662      0             -2587.3723     -1.7600611    
    185400   591.47988     -2660.6232      0             -2590.1319      5.7258183    
    185600   576.19304     -2664.4246      0             -2595.7552     -7.3424385    
    185800   631.32486     -2664.3073      0             -2589.0674      0.034791146  
    186000   584.59485     -2659.0466      0             -2589.3758     -1.7723797    
    186200   595.3441      -2665.1805      0             -2594.2286     -0.59037073   
    186400   598.311       -2664.1862      0             -2592.8808      1.0736134    
    186600   603.24962     -2659.1688      0             -2587.2748     -0.24309315   
    186800   588.85631     -2660.5711      0             -2590.3925      2.005383     
    187000   585.68309     -2665.9263      0             -2596.1258     -6.7246021    
    187200   607.07874     -2661.6402      0             -2589.2898      2.3125634    
    187400   616.13101     -2660.9372      0             -2587.508      -6.7607105    
    187600   587.11954     -2664.8505      0             -2594.8788      0.063796617  
    187800   583.07078     -2664.6799      0             -2595.1908      2.690466     
    188000   602.68152     -2659.7431      0             -2587.9168      0.86768567   
    188200   616.17196     -2663.6552      0             -2590.2211     -4.1119244    
    188400   587.34111     -2665.8413      0             -2595.8432     -7.956025     
    188600   608.35842     -2664.5516      0             -2592.0487      0.19944317   
    188800   617.21035     -2663.0826      0             -2589.5248     -4.1211591    
    189000   576.29362     -2661.4114      0             -2592.7299      7.4055541    
    189200   600.44036     -2666.227       0             -2594.6678     -2.1651418    
    189400   596.31139     -2665.2323      0             -2594.1652      4.1553862    
    189600   599.59711     -2662.8872      0             -2591.4285     -3.0048954    
    189800   615.20489     -2664.3438      0             -2591.025      -0.35968498   
    190000   588.35626     -2665.6963      0             -2595.5773      0.096298271  
    190200   581.80602     -2662.8977      0             -2593.5593      2.0163777    
    190400   595.45911     -2661.0846      0             -2590.1191      0.36788609   
    190600   594.29306     -2664.5705      0             -2593.744      -0.33492323   
    190800   583.79508     -2665.7986      0             -2596.2231      1.2811295    
    191000   608.62819     -2664.3333      0             -2591.7983     -6.5464542    
    191200   611.96757     -2659.9424      0             -2587.0095     -2.2705776    
    191400   579.03762     -2666.1929      0             -2597.1844      1.443401     
    191600   594.23986     -2667.4344      0             -2596.6142      3.232685     
    191800   615.05045     -2660.5163      0             -2587.2159     -3.0463881    
    192000   597.02547     -2662.1804      0             -2591.0281      9.1484628    
    192200   596.83554     -2667.9216      0             -2596.7921      2.2104687    
    192400   597.62213     -2663.2116      0             -2591.9882      0.65468551   
    192600   605.63174     -2661.2264      0             -2589.0485      4.7241859    
    192800   589.08903     -2665.3714      0             -2595.165      -1.1102919    
    193000   597.24434     -2666.258       0             -2595.0797      0.5528194    
    193200   605.4145      -2662.6249      0             -2590.4729     -1.5291367    
    193400   601.96906     -2664.5178      0             -2592.7765     -0.69120244   
    193600   574.53482     -2668.1744      0             -2599.7026     -2.6628182    
    193800   608.00327     -2665.6743      0             -2593.2138      4.2087501    
    194000   600.15868     -2660.831       0             -2589.3054     -4.1451574    
    194200   608.4021      -2666.4196      0             -2593.9115      1.0541656    
    194400   597.06202     -2667.0182      0             -2595.8617      0.037468768  
    194600   621.85412     -2665.7616      0             -2591.6503     -0.19045785   
    194800   598.36736     -2662.5317      0             -2591.2196     -1.4391945    
    195000   596.28078     -2666.5762      0             -2595.5127      3.6325863    
    195200   602.05117     -2667.5458      0             -2595.7946     -6.4892304    
    195400   603.63442     -2663.2842      0             -2591.3443      5.199531     
    195600   586.01342     -2667.2951      0             -2597.4553     -3.1869533    
    195800   602.90537     -2666.8875      0             -2595.0345      0.24705603   
    196000   596.06893     -2660.2528      0             -2589.2146     -5.5494492    
    196200   615.35599     -2667.7428      0             -2594.406       6.0224329    
    196400   579.15322     -2667.2067      0             -2598.1844     -4.0375751    
    196600   597.92707     -2661.0246      0             -2589.7649     -1.0476116    
    196800   619.39346     -2666.4054      0             -2592.5874     -8.3370985    
    197000   582.75613     -2668.2431      0             -2598.7915      1.9699873    
    197200   601.57644     -2665.2942      0             -2593.5996     -2.6039373    
    197400   633.75453     -2663.6879      0             -2588.1584      3.5107724    
    197600   603.18741     -2670.073       0             -2598.1864     -3.1549073    
    197800   579.18142     -2667.118       0             -2598.0924      3.4365035    
    198000   612.21654     -2661.7279      0             -2588.7653     -3.0804535    
    198200   590.24797     -2663.2245      0             -2592.88        2.837652     
    198400   601.95864     -2672.4254      0             -2600.6853     -4.1106547    
    198600   599.26106     -2664.3752      0             -2592.9566     -1.6909369    
    198800   617.97642     -2663.3997      0             -2589.7506      2.5561723    
    199000   601.28375     -2670.0135      0             -2598.3538     -1.4663549    
    199200   605.65201     -2669.6351      0             -2597.4548      5.7538415    
    199400   610.70071     -2663.329       0             -2590.547      -3.8161614    
    199600   617.09013     -2665.9385      0             -2592.395      -2.7376169    
    199800   576.49441     -2666.9502      0             -2598.2449      4.8808716    
    200000   609.95903     -2665.9606      0             -2593.267      -2.2336181    
    200200   602.15485     -2661.6808      0             -2589.9173      5.4310772    
    200400   615.06482     -2669.7866      0             -2596.4845      3.4631017    
    200600   575.35676     -2665.5233      0             -2596.9535      2.1657419    
    200800   613.32002     -2660.9481      0             -2587.854      -0.038881951  
    201000   618.91881     -2664.5901      0             -2590.8286     -5.1743248    
    201200   590.22013     -2671.9614      0             -2601.6202      10.79186     
    201400   587.57773     -2667.3813      0             -2597.3551     -3.6191761    
    201600   637.80537     -2659.811       0             -2583.7987      0.069029076  
    201800   587.37788     -2664.2867      0             -2594.2843     -2.3818404    
    202000   556.7583      -2670.2611      0             -2603.9078      0.13806221   
    202200   628.32631     -2663.7868      0             -2588.9042      1.6849809    
    202400   626.84446     -2662.8458      0             -2588.1398     -6.8457941    
    202600   570.35426     -2668.6757      0             -2600.7021      3.5010914    
    202800   590.62121     -2666.9788      0             -2596.5898     -2.1492778    
    203000   599.7016      -2659.9654      0             -2588.4942      1.4356352    
    203200   589.00007     -2665.4634      0             -2595.2676     -5.2488195    
    203400   595.50015     -2666.9632      0             -2595.9928      4.3861495    
    203600   601.43554     -2663.6149      0             -2591.9371     -0.37108013   
    203800   608.40778     -2663.7135      0             -2591.2047      0.90427621   
    204000   600.38528     -2666.9251      0             -2595.3725     -1.709529     
    204200   586.04117     -2667.9354      0             -2598.0922      2.6703412    
    204400   628.17644     -2665.7117      0             -2590.847      -3.1469773    
    204600   605.77826     -2666.9447      0             -2594.7493     -1.7019969    
    204800   575.56477     -2665.9813      0             -2597.3867      3.9064633    
    205000   635.86684     -2667.6387      0             -2591.8574     -0.39465211   
    205200   571.57204     -2662.1831      0             -2594.0644     -2.9467203    
    205400   578.14294     -2666.3686      0             -2597.4668      2.9473041    
    205600   587.66834     -2665.8821      0             -2595.845      -1.0949748    
    205800   589.08363     -2664.5048      0             -2594.2991      1.9874636    
    206000   609.03394     -2666.2564      0             -2593.673      -2.2432104    
    206200   566.50946     -2666.6541      0             -2599.1387      3.0695805    
    206400   627.12914     -2669.4485      0             -2594.7086     -2.8941633    
    206600   617.23967     -2665.217       0             -2591.6557      2.650594     
    206800   581.45024     -2668.528       0             -2599.232       1.9750784    
    207000   584.18278     -2667.8752      0             -2598.2536      3.4238041    
    207200   613.75566     -2663.6943      0             -2590.5483     -5.9479298    
    207400   613.67869     -2666.2679      0             -2593.131      -1.2547882    
    207600   587.29824     -2669.6145      0             -2599.6216     -3.0924414    
    207800   621.98273     -2667.5091      0             -2593.3825      3.19464      
    208000   619.24517     -2666.9248      0             -2593.1245     -3.3841606    
    208200   586.59436     -2668.1667      0             -2598.2576     -4.5317015    
    208400   591.84507     -2666.9881      0             -2596.4533      1.7672124    
    208600   600.41622     -2664.3691      0             -2592.8128      1.2300142    
    208800   610.09009     -2666.0883      0             -2593.3791     -0.34719128   
    209000   590.21831     -2665.329       0             -2594.988       4.4835557    
    209200   613.61374     -2668.0326      0             -2594.9034     -6.1831752    
    209400   611.7561      -2666.1563      0             -2593.2486      2.8764655    
    209600   602.29288     -2667.4851      0             -2595.7051     -4.7089094    
    209800   634.11188     -2669.5171      0             -2593.945       2.3307352    
    210000   569.72717     -2663.44        0             -2595.5411     -2.595353     
    210200   605.9024      -2665.8191      0             -2593.6089     -0.79814161   
    210400   609.62445     -2668.2841      0             -2595.6304     -7.9691471    
    210600   584.15395     -2664.3947      0             -2594.7765      6.2394402    
